"Balassi-Balint_A-Szentharomsagnak-eslo.txt-jav" "Balassi-Balint_A-Szentharomsagnak-harmadik.txt-jav" "Balassi-Balint_A-Szentharomsagnak-kinek.txt-jav" "Balassi-Balint_A-te-nagy-nevedert.txt-jav" "Balassi-Balint_A-Zsuzsanna-egy-szep-nemet.txt-jav" "Balassi-Balint_Adj-mar-csendesseget.txt-jav" "Balassi-Balint_Aldj-meg-minket.txt-jav" "Balassi-Balint_Aldott-Julia.txt-jav" "Balassi-Balint_Aldott-szep-punkosdnek.txt-jav" "Balassi-Balint_Amely-keresztyen.txt-jav" "Balassi-Balint_Az-en-jo-Istenem.txt-jav" "Balassi-Balint_Az-en-szerelmesem.txt-jav" "Balassi-Balint_Beteges-lelkem.txt-jav" "Balassi-Balint_Bezzeg-nagy-bolondsag.txt-jav" "Balassi-Balint_Bizonnyal-ismerem-rajtam-most-erejet.txt-jav" "Balassi-Balint_Bizonnyal-ismerem-rajtam-nagy-haragod.txt-jav" "Balassi-Balint_Bocsasd-meg-Uristen-1.txt-jav" "Balassi-Balint_Bocsasd-meg-Uristen-2.txt-jav" "Balassi-Balint_Cupido-szivemben.txt-jav" "Balassi-Balint_Csak-bubanat-immar.txt-jav" "Balassi-Balint_Csodalvan-egy-furdot.txt-jav" "Balassi-Balint_Csokolvan-e-minap.txt-jav" "Gergei-Albert_Argirus-historiaja-1.txt-jav" "Gergei-Albert_Argirus-historiaja-2.txt-jav" "Gergei-Albert_Argirus-historiaja-3.txt-jav" "Toth-Istvan_Diarium-1.txt-jav" "Toth-Istvan_Diarium-10.txt-jav" "Toth-Istvan_Diarium-11.txt-jav" "Toth-Istvan_Diarium-12.txt-jav" "Toth-Istvan_Diarium-2.txt-jav" "Toth-Istvan_Diarium-3.txt-jav" "Toth-Istvan_Diarium-4.txt-jav" "Toth-Istvan_Diarium-5.txt-jav" "Toth-Istvan_Diarium-6.txt-jav" "Toth-Istvan_Diarium-7.txt-jav" "Toth-Istvan_Diarium-8.txt-jav" "Toth-Istvan_Diarium-9.txt-jav" "Zrinyi-Miklos_Arianna-sirasa.txt-jav" "Zrinyi-Miklos_Fantasia-poetica.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav" "Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav"
"t„" 0.593471810089021 0.995024875621891 1.06666666666667 1.04166666666667 1.88087774294671 0 3.28947368421053 1.29032258064516 0 0 0.852878464818763 0.923076923076923 1.68539325842697 0 0.17825311942959 1.53846153846154 1.9723865877712 2.68595041322314 1.43884892086331 1.05421686746988 1.02040816326531 0.9375 0.858369098712446 1.19402985074627 0.404312668463612 0.552689756816507 0.496640373940987 1.03724658180104 0.837138508371385 0.626304801670146 0.602954476936991 0.511945392491468 0.545206724216265 0.403985995152168 0.58252427184466 0.657606313020605 0.521134916039375 0.466200466200466 0.662251655629139 0.562271577171774 0.557305548824812 0.462459194776931 0.763358778625954 0.50251256281407 0.307910942681194 0.444115470022206 0.518450747179018 0.960187353629977 1.10294117647059 0.28587764436821 0.58343057176196 0.861220472440945 0.353741496598639 0.760869565217391 0.350877192982456
"de" 0.593471810089021 0 0.533333333333333 0 0.626959247648903 0.529100529100529 0 0.645161290322581 0 0.602409638554217 0.639658848614073 0.307692307692308 0.280898876404494 0 1.06951871657754 0.923076923076923 0.394477317554241 0.413223140495868 0 0.150602409638554 0 0.625 0.365601653155301 0.298507462686567 0.269541778975741 0.294767870302137 0.4674262342974 0.424328147100424 0.380517503805175 0.542797494780793 0.512511305396443 0.68259385665529 0.681508405270332 0.942633988688392 0.841423948220065 0.876808417360807 0.492182976259409 0.932400932400932 0.421432871763998 0.618498734888951 0.799612309183426 0.924918389553863 0.691793893129771 1.05792118487173 0.757934628138323 0.863557858376511 0.731930466605673 0.866510538641686 0.656512605042017 0.371640937678674 0.88681446907818 0.812007874015748 0.625850340136054 0.679347826086957 0.789473684210526
"ki" 1.48367952522255 0.995024875621891 0.266666666666667 0 0.313479623824451 0.529100529100529 0 0.21505376344086 1.29310344827586 1.20481927710843 0.852878464818763 0.615384615384615 0.561797752808989 1.65289256198347 0.17825311942959 0.615384615384615 0.394477317554241 0.206611570247934 0.239808153477218 0.753012048192771 0.510204081632653 1.25 0.222540136703227 0.223880597014925 0.404312668463612 0.847457627118644 0.964066608238387 0.424328147100424 0.799086757990868 1.00208768267223 0.783840820018089 0.648464163822526 0.772376192639709 1.07729598707245 0.550161812297735 0.526085050416484 0.694846554719166 0.699300699300699 0.481637567730283 0.506044419454597 0.726920281075842 0.571273122959739 0.333969465648855 0.58185665167945 0.781620085267646 0.542807796693807 0.487953644403782 0.327868852459016 0.814075630252101 0.5431675242996 0.793465577596266 0.688976377952756 0.897959183673469 0.652173913043478 0.43859649122807
"n„" 0 0.497512437810945 0.266666666666667 0 0.940438871473354 1.58730158730159 0 0.860215053763441 0.431034482758621 0 0.426439232409382 0.307692307692308 0.842696629213483 0 1.06951871657754 0.615384615384615 0.394477317554241 0.206611570247934 0.479616306954436 0.301204819277108 0 1.5625 0.302018756954379 0.373134328358209 0.673854447439353 1.14222549742078 0.7011393514461 0.565770862800566 1.06544901065449 1.08559498956159 1.02502261079289 0.819112627986348 1.18128123580191 0.781039590627525 0.776699029126214 0.964489259096887 0.752750434279097 0.155400155400155 1.32450331125828 0.534157998313185 0.436152168645505 0.571273122959739 0.715648854961832 0.238032266596139 0.284225485551871 0.641500123365408 0.274473924977127 0.351288056206089 0.735294117647059 0.485991995425958 0.723453908984831 0.270669291338583 0.380952380952381 0.353260869565217 0.350877192982456
"g" 1.78041543026706 0.995024875621891 0.266666666666667 0 3.13479623824451 0 0 0.21505376344086 1.72413793103448 0 0.639658848614073 0.307692307692308 0.280898876404494 0.413223140495868 0.35650623885918 0.307692307692308 0 0 0.479616306954436 1.05421686746988 0 0 0.238435860753457 0.298507462686567 0.269541778975741 1.14222549742078 0.613496932515337 1.17868929750118 0.418569254185693 0.626304801670146 0.361772686162195 0.716723549488055 0.863243980009087 0.700242391597091 0.809061488673139 0.832967996492766 0.694846554719166 0.0777000777000777 0.180614087898856 0.365476525161653 0.266537436394475 0.516866158868335 0.954198473282443 0.528960592435864 0.450023685457129 0.320750061682704 0.823421774931381 0.679156908665105 0.262605042016807 0.771869639794168 0.420070011668611 0.418307086614173 0.789115646258503 0.217391304347826 0.701754385964912
"b„" 0 1.49253731343284 1.86666666666667 0.520833333333333 1.56739811912226 0.529100529100529 0 0.21505376344086 0.431034482758621 0 0.852878464818763 0.923076923076923 0.561797752808989 0.826446280991736 0.35650623885918 0.307692307692308 1.18343195266272 0.826446280991736 0.959232613908873 0.753012048192771 0 0.625 0.508663169607376 0.447761194029851 0.673854447439353 0.294767870302137 0.81799591002045 0.235737859500236 0.837138508371385 0.668058455114823 0.482363581549593 0.307167235494881 0.36347114947751 0.619445192566658 0.388349514563107 0.438404208680403 0.318471337579618 0.388500388500388 0.78266104756171 0.365476525161653 1.04191906954204 0.598476605005441 0.357824427480916 0.687648770166623 0.521080056845097 0.690846286701209 0.548947849954254 0.960187353629977 0.735294117647059 0.457404230989137 0.58343057176196 0.664370078740158 0.408163265306122 0.353260869565217 0.263157894736842
"a" 0.890207715133531 0.995024875621891 1.6 2.08333333333333 1.88087774294671 0 1.97368421052632 1.50537634408602 2.1551724137931 2.40963855421687 1.27931769722815 0.307692307692308 0.561797752808989 1.65289256198347 0.35650623885918 1.23076923076923 0.788954635108481 0.206611570247934 0.479616306954436 1.20481927710843 1.02040816326531 0.9375 2.22540136703227 1.26865671641791 2.02156334231806 0 0.058428279287175 0 0 0 0.0301477238468496 0.0341296928327645 0.0908677873693776 0 0 0 0 0.777000777000777 0.0602046959662854 0.449817261737419 0.920765689362733 0.979325353645267 0.88263358778626 0.925681036762761 0.521080056845097 0.592153960029608 0.579444952729491 0.444964871194379 0.472689075630252 0.457404230989137 0.606767794632439 0.46751968503937 0.299319727891156 0.489130434782609 0.087719298245614
"rt" 0.890207715133531 0 1.33333333333333 0.520833333333333 0.313479623824451 1.05820105820106 1.31578947368421 0.860215053763441 0 0 0.639658848614073 0.307692307692308 0.842696629213483 0 1.96078431372549 2.76923076923077 0.986193293885602 0.826446280991736 0.239808153477218 0.903614457831325 0 0.3125 0.254331584803688 0.298507462686567 0.404312668463612 0.497420781134856 0.7011393514461 0.848656294200849 0.494672754946728 0.918580375782881 0.602954476936991 0.511945392491468 0.908677873693776 0.754107190950714 0.711974110032362 0.613765892152565 0.636942675159236 0.233100233100233 0.361228175797712 0.42170368287883 0.290768112430337 0.353645266594124 0.620229007633588 0.714096799788416 0.355281856939839 0.444115470022206 0.365965233302836 0.398126463700234 0.420168067226891 0.600343053173242 0.303383897316219 0.418307086614173 0.408163265306122 0.380434782608696 0.789473684210526
"u„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.621600621600622 0.240818783865141 0.730953050323306 0.993457717470317 0.952121871599565 1.12118320610687 1.00502512562814 1.04216011369019 1.03626943005181 0.853918877706618 0.960187353629977 0.761554621848739 0.886220697541452 1.02683780630105 1.25492125984252 1.17006802721088 1.14130434782609 0.350877192982456
"a‚" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.84229918938836 1.25620800467426 1.83875530410184 1.63622526636225 1.54488517745303 1.80886343081097 1.91126279863481 2.13539300318037 1.31968758416375 1.48867313915858 1.27137220517317 1.27388535031847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f„" 1.18694362017804 0.995024875621891 0 0 0.313479623824451 0 0.657894736842105 0.860215053763441 1.29310344827586 2.40963855421687 0.852878464818763 0.923076923076923 1.12359550561798 0 0.71301247771836 0 0.394477317554241 0.413223140495868 0.239808153477218 0.753012048192771 1.53061224489796 0 0.921951994913368 0.447761194029851 1.07816711590296 0.350036845983788 0.905638328951212 0.424328147100424 0.418569254185693 0.501043841336117 0.542659029243292 0.170648464163823 0.272603362108133 0.403985995152168 0.517799352750809 0.876808417360807 0.463231036479444 0.0777000777000777 0.180614087898856 0.449817261737419 0.581536224860674 0.408052230685528 0.548664122137405 0.317376355461518 0.355281856939839 0.370096225018505 0.548947849954254 0.444964871194379 0.446428571428571 0.571755288736421 0.186697782963827 0.270669291338583 0.244897959183673 0.46195652173913 0
"hogy" 1.48367952522255 1.49253731343284 0.533333333333333 1.04166666666667 0.940438871473354 0.529100529100529 1.31578947368421 1.72043010752688 0 1.20481927710843 1.70575692963753 2.76923076923077 0.280898876404494 0.826446280991736 1.42602495543672 1.53846153846154 0.394477317554241 0.206611570247934 0.239808153477218 1.80722891566265 0.510204081632653 2.1875 0.794786202511524 1.04477611940298 0.673854447439353 1.1238025055269 1.08092316681274 0.754361150400754 0.532724505327245 0.58455114822547 1.17576123002713 0.819112627986348 0.954111767378464 0.88876918933477 1.5210355987055 0.920648838228847 1.38969310943833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mint" 0.29673590504451 0 0 0.520833333333333 0.940438871473354 0.529100529100529 0 1.29032258064516 0 0 0.639658848614073 0.923076923076923 1.96629213483146 0 0.71301247771836 0.307692307692308 0.986193293885602 1.03305785123967 1.67865707434053 0.602409638554217 2.55102040816327 0.625 0.349705929105071 0.0746268656716418 0.269541778975741 0.405305821665438 0.379783815366637 0.754361150400754 0.684931506849315 0.334029227557411 0.572806753090142 0.341296928327645 0.36347114947751 0.807971990304336 0.355987055016181 0.306882946076282 0.434279096699479 0.621600621600622 0.602046959662854 0.506044419454597 0.629997576932396 0.598476605005441 0.357824427480916 0.290928325839725 0.213169114163903 0.394769306686405 0.396462336078073 0.304449648711944 0.367647058823529 0.428816466552316 0.44340723453909 0.590551181102362 0.217687074829932 0.326086956521739 0.87719298245614
"mert" 1.18694362017804 0 0.8 1.04166666666667 0.626959247648903 0 0.657894736842105 0.645161290322581 0.431034482758621 1.20481927710843 1.06609808102345 0.615384615384615 1.40449438202247 0.826446280991736 0.17825311942959 0.307692307692308 0.986193293885602 0.619834710743802 0.959232613908873 1.35542168674699 0.510204081632653 0.3125 0.445080273406454 0.223880597014925 0.134770889487871 0.0921149594694178 0.35056967572305 0.235737859500236 0.228310502283105 0.250521920668058 0.180886343081097 0.273037542662116 0.0908677873693776 0.242391597091301 0.226537216828479 0.175361683472161 0.289519397799653 0.621600621600622 0.903070439494281 0.618498734888951 0.702689605039981 0.788900979325354 0.238549618320611 0.634752710923036 0.63950734249171 0.394769306686405 0.518450747179018 0.725995316159251 0.709033613445378 0.628930817610063 0.44340723453909 0.46751968503937 0.299319727891156 0.244565217391304 0.526315789473684
"is" 2.67062314540059 0.995024875621891 0.8 0.520833333333333 0.313479623824451 0.529100529100529 1.31578947368421 0.645161290322581 2.1551724137931 1.20481927710843 0.852878464818763 0.923076923076923 1.12359550561798 0.826446280991736 0.71301247771836 1.23076923076923 0.394477317554241 0.413223140495868 0.719424460431655 1.05421686746988 0.510204081632653 0.625 0.63582896200922 0.671641791044776 0.539083557951482 0.847457627118644 0.788781770376862 0.66006600660066 0.837138508371385 1.00208768267223 1.05517033463973 0.887372013651877 1.40845070422535 1.48128198222462 1.22977346278317 1.05217010083297 1.01331789229878 0 0 0.0562271577171774 0 0.0544069640914037 0 0.0528960592435864 0.0236854571293226 0 0 0.0468384074941452 0.0262605042016807 0.028587764436821 0 0 0 0 0.087719298245614
"r„" 0.29673590504451 1.49253731343284 1.33333333333333 0.520833333333333 0.626959247648903 0.529100529100529 0 0.645161290322581 0 0.602409638554217 0.639658848614073 0 0 0.413223140495868 0.35650623885918 0.615384615384615 0.986193293885602 1.2396694214876 0.719424460431655 0.903614457831325 0 0.625 0.492767445557145 0.522388059701492 0.404312668463612 0.276344878408254 0.555068653228162 0.565770862800566 0.494672754946728 0.375782881002088 0.211034066927947 0.409556313993174 0.408905043162199 0.484783194182602 0.453074433656958 0.306882946076282 0.376375217139548 0.155400155400155 0.481637567730283 0.196795052010121 0.387690816573782 0.326441784548422 0.357824427480916 0.370272414705104 0.473709142586452 0.493461633358006 0.396462336078073 0.725995316159251 0.39390756302521 0.485991995425958 0.653442240373396 0.369094488188976 0.408163265306122 0.326086956521739 0.175438596491228
"fÂ" 0 0 0 0 0 0 0 0 0.431034482758621 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158957240502305 0 0.134770889487871 0.663227708179808 0.2337131171487 0.801508722300802 0.45662100456621 0.125260960334029 0.422068133855894 0.784982935153584 0.681508405270332 0.619445192566658 0.258899676375405 0.306882946076282 0.636942675159236 0.621600621600622 0.120409391932571 0.196795052010121 0.751150957111703 0.408052230685528 0.286259541984733 0.423168473948691 0.805305542396968 0.567480878361707 0.518450747179018 0.351288056206089 0.367647058823529 0.485991995425958 0.490081680280047 0.738188976377953 0.326530612244898 0.298913043478261 0.087719298245614
"s„" 0.29673590504451 0 0.533333333333333 0 0.626959247648903 0 0 0 0 1.20481927710843 1.06609808102345 0.615384615384615 0 0 0.89126559714795 0 0 0 0.719424460431655 0.451807228915663 1.53061224489796 0.3125 0.429184549356223 0.597014925373134 0.134770889487871 0.313190862196021 0.379783815366637 0.707213578500707 0.646879756468798 0.835073068893528 0.361772686162195 0.238907849829352 0.454338936846888 0.21545919741449 0.485436893203884 0.219202104340202 0.144759698899826 0.543900543900544 0.301023479831427 0.337362946303064 0.363460140537921 0.408052230685528 0.333969465648855 0.555408622057657 0.331596399810516 0.518134715025907 0.579444952729491 0.351288056206089 0.577731092436975 0.257289879931389 0.373395565927655 0.393700787401575 0.707482993197279 0.353260869565217 0.614035087719298
"sok" 1.48367952522255 0 0.8 0.520833333333333 0.626959247648903 1.05820105820106 0 0.43010752688172 0 0 1.27931769722815 0.307692307692308 0 0.826446280991736 0.35650623885918 0.615384615384615 0.591715976331361 0.413223140495868 0.239808153477218 0 1.02040816326531 0.3125 0.397393101255762 0.298507462686567 0.404312668463612 0.810611643330877 0.496640373940987 1.03724658180104 1.02739726027397 0.45929018789144 0.542659029243292 0.68259385665529 0.545206724216265 0.323188796121734 0.226537216828479 0.569925471284524 0.405327156919514 0.233100233100233 0 0.449817261737419 0.460382844681367 0.136017410228509 0.333969465648855 0.211584236974345 0.142112742775936 0.345423143350604 0.609942055504727 0.234192037470726 0.367647058823529 0.457404230989137 0.210035005834306 0.246062992125984 0.244897959183673 0.380434782608696 0
"nagÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.16550116550117 0.361228175797712 0.843407365757661 0.751150957111703 0.625680087051143 0.500954198473282 0.370272414705104 0.923732828043581 1.11028867505551 0.579444952729491 0.53864168618267 0.892857142857143 0.914808461978273 0.863477246207701 0.812007874015748 0.680272108843537 0.733695652173913 0.350877192982456
"z" 0 0.497512437810945 0 0 0.313479623824451 0 0 0.43010752688172 0.862068965517241 0 0.213219616204691 0.307692307692308 0 0 0 0 0 0 0.239808153477218 0 0 0 0.270227308853918 0.0746268656716418 0.134770889487871 0.110537951363301 0.11685655857435 0.33003300330033 0.418569254185693 0.292275574112735 0.150738619234248 0.443686006825939 0.227169468423444 0.161594398060867 0.161812297734628 0.306882946076282 0.115807759119861 0.233100233100233 0.0602046959662854 0.309249367444476 0.751150957111703 0.73449401523395 0.45324427480916 0.476064533192277 0.521080056845097 0.616827041697508 0.3354681305276 0.515222482435597 0.840336134453782 0.600343053173242 0.280046674445741 0.541338582677165 0.380952380952381 0.679347826086957 0.175438596491228
"ha" 0.593471810089021 0 0 1.04166666666667 0 0 0 0.43010752688172 0 1.20481927710843 0.852878464818763 1.53846153846154 1.96629213483146 0 0.89126559714795 0.307692307692308 0.19723865877712 0.413223140495868 0 1.35542168674699 0 0.9375 0.397393101255762 0.149253731343284 0.134770889487871 0.294767870302137 0.58428279287175 0.141442715700141 0.15220700152207 0.292275574112735 0.241181790774797 0.102389078498294 0.0908677873693776 0.134661998384056 0.906148867313916 0.306882946076282 0.60799073537927 0.388500388500388 0.541842263696568 0.393590104020242 0.193845408286891 0.43525571273123 0.739503816793893 0.185136207352552 0.378967314069162 0.0986923266716013 0.304971027752364 0.374707259953162 0.262605042016807 0.28587764436821 0.373395565927655 0.196850393700787 0.598639455782313 0.434782608695652 0.87719298245614
"nÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.699300699300699 1.02347983142685 0.843407365757661 0.581536224860674 0.816104461371056 0.906488549618321 0.899233007140968 0.663192799621033 0.863557858376511 0.792924672156145 0.725995316159251 0.39390756302521 0.514579759862779 0.513418903150525 0.344488188976378 0.435374149659864 0.78804347826087 0.701754385964912
"h„" 0.890207715133531 0.995024875621891 0.533333333333333 0.520833333333333 0.626959247648903 0.529100529100529 0 0.43010752688172 0.431034482758621 1.20481927710843 0.639658848614073 0.615384615384615 0.280898876404494 1.2396694214876 0 1.53846153846154 0.394477317554241 0.619834710743802 0.239808153477218 0 0 0 0.429184549356223 0.597014925373134 0.943396226415094 0.331613854089904 0.262927256792287 0.282885431400283 0.228310502283105 0.626304801670146 0.452215857702743 0.511945392491468 0.499772830531577 0.484783194182602 0.194174757281553 0.350723366944323 0.434279096699479 0.310800310800311 0.240818783865141 0.253022209727298 0.436152168645505 0.326441784548422 0.381679389312977 0.423168473948691 0.331596399810516 0.370096225018505 0.243976822201891 0.234192037470726 0.551470588235294 0.228702115494568 0.256709451575263 0.172244094488189 0.244897959183673 0.271739130434783 0.263157894736842
"hogÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.621600621600622 0.602046959662854 0.730953050323306 0.411921492609644 0.924918389553863 0.763358778625954 0.58185665167945 0.473709142586452 0.370096225018505 0.945410186032327 0.608899297423888 0.709033613445378 0.82904516866781 0.910151691948658 0.541338582677165 0.73469387755102 0.434782608695652 0.87719298245614
"gÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.01010101010101 1.02347983142685 0.590385156030363 0.629997576932396 0.816104461371056 0.66793893129771 0.766992859032002 0.615821885362387 0.419442388354305 0.701433363830436 0.796252927400468 0.420168067226891 0.657518582046884 0.58343057176196 0.639763779527559 0.625850340136054 0.353260869565217 1.2280701754386
"p" 0 0.995024875621891 1.06666666666667 0.520833333333333 1.88087774294671 0 0 0.645161290322581 1.72413793103448 0 0 0 0.842696629213483 0.413223140495868 0.35650623885918 0 0.591715976331361 0.413223140495868 1.19904076738609 0.301204819277108 1.02040816326531 0.625 1.27165792401844 0.82089552238806 2.56064690026954 0.202652910832719 0.204498977505112 0.188590287600189 0.266362252663623 0.501043841336117 0.452215857702743 0.37542662116041 0.272603362108133 0.0807971990304336 0.0970873786407767 0.350723366944323 0.0579038795599305 0.466200466200466 1.08368452739314 0.112454315434355 0.266537436394475 0.0544069640914037 0.500954198473282 0.238032266596139 0.0947418285172904 0.197384653343203 0.0914913083257091 0.444964871194379 0.183823529411765 0.0857632933104631 0.210035005834306 0.0984251968503937 0.136054421768707 0.271739130434783 1.40350877192982
"szÂ" 0 0.497512437810945 0 0 0 0 0 0 0 0.602409638554217 0 0 0 0.413223140495868 0 0 0 0 0 0 0 0 0.0635828962009219 0 0.269541778975741 0.368459837877671 0.204498977505112 0.424328147100424 0.342465753424658 0.167014613778706 0.211034066927947 0.273037542662116 0.136301681054066 0.134661998384056 0.420711974110032 0.175361683472161 0.405327156919514 0.466200466200466 0.662251655629139 0.309249367444476 0.436152168645505 0.516866158868335 0.644083969465649 0.423168473948691 0.402652771198484 0.542807796693807 0.243976822201891 0.327868852459016 0.551470588235294 0.457404230989137 0.303383897316219 0.516732283464567 0.54421768707483 0.489130434782609 0.789473684210526
"es" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.854700854700855 0.662251655629139 1.15265673320214 0.290768112430337 0.408052230685528 0.524809160305344 0.423168473948691 0.757934628138323 0.863557858376511 0.609942055504727 0.63231850117096 0.472689075630252 0.657518582046884 0.256709451575263 0.0984251968503937 0.299319727891156 0.298913043478261 0.87719298245614
"nk" 0 0.497512437810945 0 0 1.56739811912226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158957240502305 0 0 0.165806927044952 0.321355536079462 0 0.0380517503805175 0.292275574112735 0.211034066927947 0.238907849829352 0.590640617900954 0.242391597091301 1.19741100323625 0.219202104340202 0.636942675159236 0 0 0.365476525161653 0.0242306760358614 0.326441784548422 0.405534351145038 0.634752710923036 0.0947418285172904 0.197384653343203 0.182982616651418 0.0468384074941452 0.367647058823529 0.914808461978273 0.163360560093349 0.246062992125984 0.789115646258503 0.380434782608696 0
"nak" 0 0 0.533333333333333 0 0 0 0 0.43010752688172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.381497377205532 0.373134328358209 0.943396226415094 0.350036845983788 0.262927256792287 0.377180575200377 0.951293759512938 0.375782881002088 0.602954476936991 0.307167235494881 0.408905043162199 0.21545919741449 0.129449838187702 0.613765892152565 0.260567458019687 0.310800310800311 0.0602046959662854 0.253022209727298 0.145384056215168 0.163220892274211 0.21469465648855 0.264480296217932 0.260540028422549 0.271403898346904 0.243976822201891 0.234192037470726 0.131302521008403 0.257289879931389 0.210035005834306 0.172244094488189 0.163265306122449 0.407608695652174 0.175438596491228
"egÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.233100233100233 0.240818783865141 0.477930840596008 0.363460140537921 0.571273122959739 0.715648854961832 0.661200740544829 0.805305542396968 0.641500123365408 0.213479719426654 0.63231850117096 0.525210084033613 0.314465408805031 0.466744457409568 0.492125984251969 0.244897959183673 0.543478260869565 0.43859649122807
"te" 0.593471810089021 2.48756218905473 1.33333333333333 2.60416666666667 0 0 1.31578947368421 0.43010752688172 0.862068965517241 0 0.426439232409382 0.307692307692308 0 0 0.35650623885918 0 0.591715976331361 0.619834710743802 0 1.9578313253012 0 0.3125 0.222540136703227 0.373134328358209 0.269541778975741 0.0184229918938836 0.204498977505112 0 0 0 0 0 0 0 0.0323624595469256 0.0876808417360807 0 0.466200466200466 1.38470800722456 0.337362946303064 0.193845408286891 0.598476605005441 0.572519083969466 0.0264480296217932 0.307910942681194 0.197384653343203 0.640439158279963 0.234192037470726 0.157563025210084 0.314465408805031 0.420070011668611 0.270669291338583 0.408163265306122 0.353260869565217 0.964912280701754
"ra" 0 0 0 0 0.940438871473354 0 0.657894736842105 0.43010752688172 0.431034482758621 0 0.213219616204691 0.307692307692308 0.280898876404494 0.413223140495868 0 0 0 0 0.239808153477218 0 0 0.3125 0.365601653155301 0.298507462686567 0.134770889487871 0.405305821665438 0.175284837861525 0.848656294200849 0.799086757990868 0.876826722338205 0.211034066927947 0.238907849829352 0.636074511585643 0.511715593859413 0.355987055016181 0.394563787812363 0.636942675159236 0.0777000777000777 0.0602046959662854 0.196795052010121 0.0969227041434456 0.108813928182807 0.21469465648855 0.158688177730759 0.213169114163903 0.222057735011103 0.213479719426654 0.0936768149882904 0.131302521008403 0.0857632933104631 0.0933488914819137 0.172244094488189 0.217687074829932 0.135869565217391 0.087719298245614
"ben" 0 0 0 0 0 0 0 0.43010752688172 0 0 0 0.615384615384615 0 0 0 0.307692307692308 0.19723865877712 0.206611570247934 0.719424460431655 0.602409638554217 0 1.5625 0.222540136703227 0.223880597014925 0.404312668463612 0.239498894620486 0.525854513584575 0.0471475719000471 0.114155251141553 0.125260960334029 0.301477238468496 0.307167235494881 0.0908677873693776 0.350121195798546 0.0323624595469256 0.219202104340202 0.115807759119861 0.0777000777000777 0.240818783865141 0.168681473151532 0.605766900896535 0.489662676822633 0.381679389312977 0.132240148108966 0.260540028422549 0.222057735011103 0.182982616651418 0.327868852459016 0.262605042016807 0.0571755288736421 0.326721120186698 0.516732283464567 0.299319727891156 0.108695652173913 0
